business_id,txn_month,invoice_count,payroll_runs,revenue
BUS-004327,2026-03-01,6,0,1702.43
BUS-004327,2026-04-01,5,0,1264.45
BUS-004327,2026-05-01,6,0,2385.58
BUS-004327,2026-06-01,6,0,2528.27
BUS-004328,2026-01-01,4,0,1358.69
BUS-004328,2026-02-01,6,0,1796.56
BUS-004328,2026-03-01,5,0,2808.82
BUS-004328,2026-04-01,5,0,2670.72
BUS-004328,2026-05-01,6,0,2716.63
BUS-004328,2026-06-01,4,0,1336.19
BUS-004329,2026-01-01,4,0,2698.12
BUS-004329,2026-02-01,5,0,1803.83
BUS-004329,2026-03-01,5,0,2280.48
BUS-004329,2026-04-01,4,0,2894.4
BUS-004329,2026-05-01,4,0,1436.57
BUS-004329,2026-06-01,5,0,1456.63
BUS-004330,2026-01-01,81,2,35666.51
BUS-004330,2026-02-01,65,3,20832.39
BUS-004330,2026-03-01,69,3,16914.62
BUS-004330,2026-04-01,90,2,37918.32
BUS-004330,2026-05-01,93,2,33441.72
BUS-004330,2026-06-01,75,3,29052.41
BUS-004331,2026-01-01,37,1,22439.87
BUS-004331,2026-02-01,32,2,12840.83
BUS-004331,2026-03-01,34,3,21687.35
BUS-004331,2026-04-01,36,2,11721.82
BUS-004331,2026-05-01,25,2,21295.08
BUS-004331,2026-06-01,29,2,10355.44
BUS-004332,2026-01-01,6,0,1677.48
BUS-004332,2026-02-01,4,0,2036.18
BUS-004332,2026-03-01,7,0,1274.57
BUS-004332,2026-04-01,4,0,2254.64
BUS-004332,2026-05-01,7,0,2388.12
BUS-004332,2026-06-01,4,0,1953.65
BUS-004333,2026-01-01,62,2,27228.62
BUS-004333,2026-02-01,54,3,18780.34
BUS-004333,2026-03-01,49,2,14920.44
BUS-004333,2026-04-01,62,1,16318.39
BUS-004333,2026-05-01,77,2,17125.79
BUS-004333,2026-06-01,60,2,27047.26
BUS-004334,2026-01-01,6,0,2583.55
BUS-004334,2026-02-01,4,0,1860.45
BUS-004334,2026-03-01,4,0,2432.44
BUS-004334,2026-04-01,4,0,2266.42
BUS-004334,2026-05-01,6,0,1831.12
BUS-004334,2026-06-01,7,0,1310.14
BUS-004335,2026-01-01,133,4,68898.68
BUS-004335,2026-02-01,133,3,52522.03
BUS-004335,2026-03-01,156,3,94110.65
BUS-004335,2026-04-01,129,4,65732.97
BUS-004335,2026-05-01,133,5,62980.47
BUS-004335,2026-06-01,91,5,66315.46
BUS-004336,2026-01-01,25,1,17663.15
BUS-004336,2026-02-01,40,1,20559.61
BUS-004336,2026-03-01,27,2,20410.5
BUS-004336,2026-04-01,39,2,22462.91
BUS-004336,2026-05-01,32,2,11365.64
BUS-004336,2026-06-01,30,3,16714.88
BUS-004337,2026-01-01,6,0,2827.05
BUS-004337,2026-02-01,5,0,2475.62
BUS-004337,2026-03-01,4,0,2291.53
BUS-004337,2026-04-01,4,0,1955.96
BUS-004337,2026-05-01,5,0,1321.69
BUS-004337,2026-06-01,4,0,1798.38
BUS-004338,2026-01-01,5,0,1295.96
BUS-004338,2026-02-01,5,0,2686.17
BUS-004338,2026-03-01,5,0,2709.3
BUS-004338,2026-04-01,5,0,2283.6
BUS-004338,2026-05-01,6,0,1578.96
BUS-004338,2026-06-01,5,0,2352.96
BUS-004339,2026-01-01,165,6,128346.38
BUS-004339,2026-02-01,173,5,106339.5
BUS-004339,2026-03-01,185,2,101996.93
BUS-004339,2026-04-01,118,6,64986.37
BUS-004339,2026-05-01,109,5,119727.87
BUS-004339,2026-06-01,112,6,122208.55
BUS-004340,2026-01-01,196,4,140240.06
BUS-004340,2026-02-01,137,3,113266.02
BUS-004340,2026-03-01,173,4,111039.62
BUS-004340,2026-04-01,136,3,109581.38
BUS-004340,2026-05-01,182,4,112600.69
BUS-004340,2026-06-01,221,6,158665.27
BUS-004341,2026-01-01,6,0,2339.09
BUS-004341,2026-02-01,5,0,2046.57
BUS-004341,2026-03-01,5,0,2081.67
BUS-004341,2026-04-01,7,0,1299.53
BUS-004341,2026-05-01,6,0,1710.18
BUS-004341,2026-06-01,4,0,1539.75
BUS-004342,2026-01-01,6,0,1916.54
BUS-004342,2026-02-01,6,0,2101.76
BUS-004342,2026-03-01,5,0,2414.56
BUS-004342,2026-04-01,6,0,2817.06
BUS-004342,2026-05-01,4,0,1698.45
BUS-004342,2026-06-01,7,0,2304.57
BUS-004343,2026-01-01,5,0,1503.48
BUS-004343,2026-02-01,5,0,2481.98
BUS-004343,2026-03-01,7,0,1914.72
BUS-004343,2026-04-01,4,0,2459.36
BUS-004343,2026-05-01,6,0,2013.14
BUS-004343,2026-06-01,6,0,1480.59
BUS-004344,2026-01-01,156,4,133969.35
BUS-004344,2026-02-01,254,5,174893.48
BUS-004344,2026-03-01,208,4,144142.48
BUS-004344,2026-04-01,250,3,132452.71
BUS-004344,2026-05-01,235,5,140432.08
BUS-004344,2026-06-01,202,3,172940.1
BUS-004345,2026-01-01,5,0,2369.44
BUS-004345,2026-02-01,6,0,2147.39
BUS-004345,2026-03-01,6,0,1450.63
BUS-004345,2026-04-01,4,0,2238.7
BUS-004345,2026-05-01,5,0,2114.6
BUS-004345,2026-06-01,6,0,1700.53
BUS-004346,2026-01-01,136,3,113787.97
BUS-004346,2026-02-01,134,4,71532.88
BUS-004346,2026-03-01,102,6,108634.4
BUS-004346,2026-04-01,86,4,75863.51
BUS-004346,2026-05-01,155,5,84430.22
BUS-004346,2026-06-01,115,4,84035.54
BUS-004347,2026-01-01,29,2,10272.58
BUS-004347,2026-02-01,33,3,15120.13
BUS-004347,2026-03-01,20,2,9567.33
BUS-004347,2026-04-01,25,1,17015.73
BUS-004347,2026-05-01,23,2,14039.78
BUS-004347,2026-06-01,33,2,9738.8
BUS-004348,2026-01-01,87,3,15444.68
BUS-004348,2026-02-01,87,2,32697.84
BUS-004348,2026-03-01,65,1,20882.17
BUS-004348,2026-04-01,57,2,21891.61
BUS-004348,2026-05-01,81,1,29956.5
BUS-004348,2026-06-01,80,3,16447.16
BUS-004349,2026-01-01,4,0,1981.63
BUS-004349,2026-02-01,5,0,2122.13
BUS-004349,2026-03-01,6,0,2124.5
BUS-004349,2026-04-01,4,0,2058.59
BUS-004349,2026-05-01,6,0,2000.86
BUS-004349,2026-06-01,6,0,2480.14
BUS-004350,2026-01-01,5,0,2589.97
BUS-004350,2026-02-01,7,0,1268.23
BUS-004350,2026-03-01,4,0,2253.09
BUS-004350,2026-04-01,4,0,2244.76
BUS-004350,2026-05-01,4,0,1251.38
BUS-004350,2026-06-01,6,0,1268.32
BUS-004351,2026-01-01,42,2,14441.68
BUS-004351,2026-02-01,36,3,18517.7
BUS-004351,2026-03-01,41,2,15874.59
BUS-004351,2026-04-01,35,2,12427.93
BUS-004351,2026-05-01,38,2,15678.94
BUS-004351,2026-06-01,31,3,14119.01
BUS-004352,2026-01-01,36,2,20107.74
BUS-004352,2026-02-01,37,2,12937.84
BUS-004352,2026-03-01,23,1,11735.2
BUS-004352,2026-04-01,30,1,15756.04
BUS-004352,2026-05-01,39,3,11068.5
BUS-004352,2026-06-01,24,1,14605.37
BUS-004353,2026-01-01,5,0,1698.96
BUS-004353,2026-02-01,6,0,1728.1
BUS-004353,2026-03-01,4,0,1954.98
BUS-004353,2026-04-01,4,0,1764.0
BUS-004353,2026-05-01,4,0,1415.65
BUS-004353,2026-06-01,7,0,1423.47
BUS-004354,2026-01-01,6,0,2971.87
BUS-004354,2026-02-01,6,0,1601.49
BUS-004354,2026-03-01,5,0,2804.6
BUS-004354,2026-04-01,5,0,2819.05
BUS-004354,2026-05-01,6,0,2477.81
BUS-004354,2026-06-01,6,0,2590.59
BUS-004355,2026-01-01,7,0,1526.79
BUS-004355,2026-02-01,7,0,2442.94
BUS-004355,2026-03-01,5,0,1381.87
BUS-004355,2026-04-01,7,0,2675.55
BUS-004355,2026-05-01,6,0,2509.33
BUS-004355,2026-06-01,5,0,3006.86
BUS-004356,2026-01-01,5,0,2388.36
BUS-004356,2026-02-01,6,0,2193.55
BUS-004356,2026-03-01,4,0,1979.13
BUS-004356,2026-04-01,6,0,1688.43
BUS-004356,2026-05-01,6,0,2478.02
BUS-004356,2026-06-01,7,0,1381.83
BUS-004357,2026-01-01,37,3,16852.03
BUS-004357,2026-02-01,36,1,11302.75
BUS-004357,2026-03-01,23,1,19114.04
BUS-004357,2026-04-01,36,2,16771.57
BUS-004357,2026-05-01,31,2,9897.96
BUS-004357,2026-06-01,32,2,17806.52
BUS-004358,2026-01-01,39,3,20525.62
BUS-004358,2026-02-01,29,2,20333.07
BUS-004358,2026-03-01,27,1,11946.12
BUS-004358,2026-04-01,30,1,13368.34
BUS-004358,2026-05-01,24,3,20171.67
BUS-004358,2026-06-01,40,2,10480.86
BUS-004359,2026-01-01,4,0,2160.52
BUS-004359,2026-02-01,5,0,2707.57
BUS-004359,2026-03-01,5,0,2579.84
BUS-004359,2026-04-01,6,0,1263.67
BUS-004359,2026-05-01,6,0,2045.81
BUS-004359,2026-06-01,4,0,1535.67
BUS-004360,2026-01-01,262,4,119202.83
BUS-004360,2026-02-01,239,3,136835.17
BUS-004360,2026-03-01,216,4,127891.78
BUS-004360,2026-04-01,208,6,187485.86
BUS-004360,2026-05-01,189,2,198060.34
BUS-004360,2026-06-01,258,4,232332.87
BUS-004361,2026-01-01,7,0,1264.25
BUS-004361,2026-02-01,5,0,2118.96
BUS-004361,2026-03-01,6,0,1799.2
BUS-004361,2026-04-01,5,0,1800.51
BUS-004361,2026-05-01,4,0,2325.29
BUS-004361,2026-06-01,6,0,2154.84
BUS-004362,2026-01-01,4,0,2129.64
BUS-004362,2026-02-01,7,0,2605.73
BUS-004362,2026-03-01,5,0,2429.88
BUS-004362,2026-04-01,5,0,1659.56
BUS-004362,2026-05-01,6,0,2792.82
BUS-004362,2026-06-01,4,0,2304.28
BUS-004363,2026-01-01,281,6,147783.18
BUS-004363,2026-02-01,243,3,201039.83
BUS-004363,2026-03-01,241,4,214941.2
BUS-004363,2026-04-01,268,6,237974.33
BUS-004363,2026-05-01,211,4,191265.27
BUS-004363,2026-06-01,187,4,208245.64
BUS-004364,2026-01-01,33,2,20380.65
BUS-004364,2026-02-01,33,1,17517.57
BUS-004364,2026-03-01,37,2,12063.02
BUS-004364,2026-04-01,33,2,16717.17
BUS-004364,2026-05-01,33,2,8967.16
BUS-004364,2026-06-01,30,1,15789.26
BUS-004365,2026-01-01,258,4,137205.95
BUS-004365,2026-02-01,225,5,206729.9
BUS-004365,2026-03-01,251,3,113413.87
BUS-004365,2026-04-01,226,6,117837.76
BUS-004365,2026-05-01,158,2,102462.61
BUS-004365,2026-06-01,194,3,183236.49
BUS-004366,2026-01-01,107,2,26201.33
BUS-004366,2026-02-01,81,2,27395.27
BUS-004366,2026-03-01,60,1,22531.92
BUS-004366,2026-04-01,70,2,30062.23
BUS-004366,2026-05-01,79,3,19037.84
BUS-004366,2026-06-01,105,3,39500.86
BUS-004367,2026-01-01,175,2,71404.07
BUS-004367,2026-02-01,155,3,63877.96
BUS-004367,2026-03-01,150,5,113557.82
BUS-004367,2026-04-01,102,5,72143.75
BUS-004367,2026-05-01,167,4,62948.59
BUS-004367,2026-06-01,153,5,86581.22
BUS-004368,2026-01-01,185,3,76747.64
BUS-004368,2026-02-01,167,4,67057.5
BUS-004368,2026-03-01,137,5,112122.82
BUS-004368,2026-04-01,117,5,71733.33
BUS-004368,2026-05-01,111,5,113977.48
BUS-004368,2026-06-01,200,6,109351.31
BUS-004369,2026-01-01,6,0,2263.51
BUS-004369,2026-02-01,6,0,2249.51
BUS-004369,2026-03-01,5,0,2864.39
BUS-004369,2026-04-01,5,0,1905.82
BUS-004369,2026-05-01,6,0,1633.11
BUS-004369,2026-06-01,6,0,2168.44
BUS-004370,2026-01-01,6,0,2311.03
BUS-004370,2026-02-01,5,0,1669.95
BUS-004370,2026-03-01,4,0,2515.15
BUS-004370,2026-04-01,4,0,2742.76
BUS-004370,2026-05-01,4,0,1786.05
BUS-004370,2026-06-01,6,0,1485.6
BUS-004371,2026-01-01,5,0,1361.56
BUS-004371,2026-02-01,4,0,1387.13
BUS-004371,2026-03-01,4,0,1681.48
BUS-004371,2026-04-01,5,0,2769.42
BUS-004371,2026-05-01,6,0,2221.73
BUS-004371,2026-06-01,5,0,1984.35
BUS-004372,2026-01-01,148,4,82117.45
BUS-004372,2026-02-01,151,5,75774.41
BUS-004372,2026-03-01,137,4,162748.58
BUS-004372,2026-04-01,169,4,83754.66
BUS-004372,2026-05-01,142,5,148992.63
BUS-004372,2026-06-01,125,5,86488.45
BUS-004373,2026-01-01,5,0,2090.69
BUS-004373,2026-02-01,5,0,1586.72
BUS-004373,2026-03-01,6,0,1454.88
BUS-004373,2026-04-01,6,0,1870.65
BUS-004373,2026-05-01,6,0,1792.08
BUS-004373,2026-06-01,6,0,2018.57
BUS-004374,2026-01-01,5,0,2870.24
BUS-004374,2026-02-01,5,0,2915.51
BUS-004374,2026-03-01,6,0,1768.86
BUS-004374,2026-04-01,7,0,2460.57
BUS-004374,2026-05-01,5,0,1670.49
BUS-004374,2026-06-01,5,0,2745.9
BUS-004375,2026-01-01,6,0,1393.32
BUS-004375,2026-02-01,5,0,2106.21
BUS-004375,2026-03-01,4,0,2628.78
BUS-004375,2026-04-01,5,0,1293.47
BUS-004375,2026-05-01,4,0,2134.94
BUS-004375,2026-06-01,4,0,1369.04
BUS-004376,2026-01-01,6,0,1963.89
BUS-004376,2026-02-01,6,0,2707.45
BUS-004376,2026-03-01,5,0,1713.08
BUS-004376,2026-04-01,6,0,1412.95
BUS-004376,2026-05-01,5,0,1855.52
BUS-004376,2026-06-01,5,0,2089.88
BUS-004377,2026-01-01,6,0,1393.54
BUS-004377,2026-02-01,5,0,1678.38
BUS-004377,2026-03-01,6,0,2128.98
BUS-004377,2026-04-01,6,0,2778.45
BUS-004377,2026-05-01,4,0,2350.65
BUS-004377,2026-06-01,5,0,2903.26
BUS-004378,2026-01-01,239,5,150381.15
BUS-004378,2026-02-01,180,5,105469.2
BUS-004378,2026-03-01,276,2,155192.47
BUS-004378,2026-04-01,226,3,95568.97
BUS-004378,2026-05-01,247,3,186471.57
BUS-004378,2026-06-01,166,5,194906.91
BUS-004379,2026-01-01,166,5,104714.36
BUS-004379,2026-02-01,227,4,123603.21
BUS-004379,2026-03-01,189,5,142093.3
BUS-004379,2026-04-01,213,3,131266.27
BUS-004379,2026-05-01,146,6,169408.7
BUS-004379,2026-06-01,194,3,109621.5
BUS-004380,2026-01-01,6,0,1810.84
BUS-004380,2026-02-01,4,0,1281.0
BUS-004380,2026-03-01,6,0,2304.89
BUS-004380,2026-04-01,5,0,2053.17
BUS-004380,2026-05-01,5,0,2603.68
BUS-004380,2026-06-01,6,0,1586.42
BUS-004381,2026-01-01,221,3,173170.95
BUS-004381,2026-02-01,211,4,169575.78
BUS-004381,2026-03-01,232,4,194753.12
BUS-004381,2026-04-01,220,5,190709.3
BUS-004381,2026-05-01,159,2,175173.34
BUS-004381,2026-06-01,244,4,178651.3
BUS-004382,2026-01-01,38,1,12023.49
BUS-004382,2026-02-01,26,1,10522.25
BUS-004382,2026-03-01,34,3,20465.76
BUS-004382,2026-04-01,27,1,15004.96
BUS-004382,2026-05-01,23,3,12490.83
BUS-004382,2026-06-01,23,1,11222.85
BUS-004383,2026-01-01,4,0,2159.96
BUS-004383,2026-02-01,6,0,1355.06
BUS-004383,2026-03-01,4,0,2175.84
BUS-004383,2026-04-01,6,0,2757.95
BUS-004383,2026-05-01,5,0,2378.04
BUS-004383,2026-06-01,5,0,2629.5
BUS-004384,2026-01-01,7,0,2649.06
BUS-004384,2026-02-01,5,0,2938.98
BUS-004384,2026-03-01,6,0,1921.36
BUS-004384,2026-04-01,6,0,2622.23
BUS-004384,2026-05-01,6,0,1328.46
BUS-004384,2026-06-01,6,0,1439.08
BUS-004385,2026-01-01,5,0,2282.02
BUS-004385,2026-02-01,6,0,2356.51
BUS-004385,2026-03-01,4,0,2343.76
BUS-004385,2026-04-01,4,0,1329.49
BUS-004385,2026-05-01,6,0,2955.46
BUS-004385,2026-06-01,5,0,2396.19
BUS-004386,2026-01-01,6,0,2755.1
BUS-004386,2026-02-01,5,0,1589.26
BUS-004386,2026-03-01,6,0,1582.72
BUS-004386,2026-04-01,6,0,1764.62
BUS-004386,2026-05-01,5,0,2937.27
BUS-004386,2026-06-01,5,0,2072.08
BUS-004387,2026-01-01,6,0,2015.15
BUS-004387,2026-02-01,7,0,1676.08
BUS-004387,2026-03-01,4,0,2031.52
BUS-004387,2026-04-01,6,0,2673.56
BUS-004387,2026-05-01,5,0,1955.51
BUS-004387,2026-06-01,5,0,1369.02
BUS-004388,2026-01-01,4,0,2635.52
BUS-004388,2026-02-01,4,0,2046.89
BUS-004388,2026-03-01,6,0,1881.82
BUS-004388,2026-04-01,5,0,2174.73
BUS-004388,2026-05-01,6,0,2682.36
BUS-004388,2026-06-01,7,0,2186.52
BUS-004389,2026-01-01,288,3,109969.77
BUS-004389,2026-02-01,170,5,142942.87
BUS-004389,2026-03-01,289,2,125142.08
BUS-004389,2026-04-01,194,5,220635.66
BUS-004389,2026-05-01,223,4,125690.09
BUS-004389,2026-06-01,276,4,217245.71
BUS-004390,2026-01-01,6,0,2865.83
BUS-004390,2026-02-01,4,0,1589.51
BUS-004390,2026-03-01,5,0,1624.19
BUS-004390,2026-04-01,5,0,2718.89
BUS-004390,2026-05-01,7,0,1743.09
BUS-004390,2026-06-01,4,0,1645.62
BUS-004391,2026-01-01,61,2,15418.94
BUS-004391,2026-02-01,51,1,22152.36
BUS-004391,2026-03-01,49,2,17224.71
BUS-004391,2026-04-01,62,3,26031.02
BUS-004391,2026-05-01,53,3,23719.78
BUS-004391,2026-06-01,54,3,19349.28
BUS-004392,2026-01-01,7,0,2535.63
BUS-004392,2026-02-01,6,0,1912.01
BUS-004392,2026-03-01,5,0,2352.91
BUS-004392,2026-04-01,4,0,2042.3
BUS-004392,2026-05-01,7,0,1268.45
BUS-004392,2026-06-01,7,0,2024.79
BUS-004393,2026-01-01,4,0,2750.04
BUS-004393,2026-02-01,5,0,1762.9
BUS-004393,2026-03-01,5,0,2035.3
BUS-004393,2026-04-01,5,0,1754.33
BUS-004393,2026-05-01,6,0,2993.41
BUS-004393,2026-06-01,5,0,1414.06
BUS-004394,2026-01-01,5,0,2587.19
BUS-004394,2026-02-01,5,0,2028.59
BUS-004394,2026-03-01,6,0,2350.41
BUS-004394,2026-04-01,4,0,1506.01
BUS-004394,2026-05-01,6,0,1964.66
BUS-004394,2026-06-01,4,0,1482.08
BUS-004395,2026-01-01,4,0,2842.06
BUS-004395,2026-02-01,6,0,2278.09
BUS-004395,2026-03-01,5,0,2468.38
BUS-004395,2026-04-01,6,0,2057.76
BUS-004395,2026-05-01,4,0,2056.27
BUS-004395,2026-06-01,7,0,2362.72
BUS-004396,2026-01-01,6,0,2245.34
BUS-004396,2026-02-01,4,0,2359.39
BUS-004396,2026-03-01,6,0,2057.31
BUS-004396,2026-04-01,4,0,2834.41
BUS-004396,2026-05-01,5,0,2698.54
BUS-004396,2026-06-01,5,0,2239.5
BUS-004397,2026-01-01,107,4,56052.06
BUS-004397,2026-02-01,118,4,70250.79
BUS-004397,2026-03-01,70,5,42063.02
BUS-004397,2026-04-01,78,4,69423.57
BUS-004397,2026-05-01,118,3,70644.99
BUS-004397,2026-06-01,104,3,78100.59
BUS-004398,2026-01-01,30,2,19887.81
BUS-004398,2026-02-01,41,3,12532.37
BUS-004398,2026-03-01,41,2,17194.13
BUS-004398,2026-04-01,38,1,13244.99
BUS-004398,2026-05-01,36,1,15364.2
BUS-004398,2026-06-01,32,1,11320.86
BUS-004399,2026-01-01,4,0,2035.01
BUS-004399,2026-02-01,5,0,2472.1
BUS-004399,2026-03-01,4,0,1758.92
BUS-004399,2026-04-01,5,0,1500.42
BUS-004399,2026-05-01,7,0,2887.77
BUS-004399,2026-06-01,5,0,2787.65
BUS-004400,2026-01-01,4,0,2855.23
BUS-004400,2026-02-01,6,0,2626.72
BUS-004400,2026-03-01,7,0,1955.77
BUS-004400,2026-04-01,5,0,2450.32
BUS-004400,2026-05-01,6,0,2237.14
BUS-004400,2026-06-01,6,0,1498.13
BUS-004401,2026-01-01,7,0,2323.88
BUS-004401,2026-02-01,4,0,1943.62
BUS-004401,2026-03-01,5,0,1333.88
BUS-004401,2026-04-01,4,0,1477.94
BUS-004401,2026-05-01,4,0,2797.6
BUS-004401,2026-06-01,5,0,2122.16
BUS-004402,2026-01-01,147,4,109832.88
BUS-004402,2026-02-01,97,6,85775.5
BUS-004402,2026-03-01,153,2,61092.42
BUS-004402,2026-04-01,157,5,53260.92
BUS-004402,2026-05-01,97,3,81026.21
BUS-004402,2026-06-01,156,5,109078.18
BUS-004403,2026-01-01,6,0,2608.28
BUS-004403,2026-02-01,4,0,2063.77
BUS-004403,2026-03-01,6,0,1824.98
BUS-004403,2026-04-01,5,0,2703.43
BUS-004403,2026-05-01,4,0,2961.61
BUS-004403,2026-06-01,7,0,1522.43
BUS-004404,2026-01-01,137,6,62882.17
BUS-004404,2026-02-01,74,2,73551.85
BUS-004404,2026-03-01,99,6,93465.27
BUS-004404,2026-04-01,121,4,45896.6
BUS-004404,2026-05-01,87,4,43136.57
BUS-004404,2026-06-01,125,5,95889.07
BUS-004405,2026-01-01,6,0,1934.35
BUS-004405,2026-02-01,6,0,2121.19
BUS-004405,2026-03-01,4,0,2082.82
BUS-004405,2026-04-01,5,0,2567.81
BUS-004405,2026-05-01,4,0,1875.52
BUS-004405,2026-06-01,4,0,2704.15
BUS-004406,2026-01-01,6,0,2715.41
BUS-004406,2026-02-01,5,0,2719.32
BUS-004406,2026-03-01,5,0,2246.47
BUS-004406,2026-04-01,6,0,1736.52
BUS-004406,2026-05-01,5,0,2224.08
BUS-004406,2026-06-01,4,0,1304.6
BUS-004407,2026-01-01,4,0,1479.83
BUS-004407,2026-02-01,5,0,2444.68
BUS-004407,2026-03-01,5,0,2608.55
BUS-004407,2026-04-01,5,0,1515.35
BUS-004407,2026-05-01,5,0,2827.75
BUS-004407,2026-06-01,5,0,2320.22
BUS-004408,2026-01-01,38,2,13674.36
BUS-004408,2026-02-01,29,2,19623.03
BUS-004408,2026-03-01,31,2,10199.34
BUS-004408,2026-04-01,39,2,12937.37
BUS-004408,2026-05-01,29,1,11169.33
BUS-004408,2026-06-01,24,2,16234.11
BUS-004409,2026-01-01,73,3,25389.61
BUS-004409,2026-02-01,59,2,21741.74
BUS-004409,2026-03-01,64,1,22335.73
BUS-004409,2026-04-01,85,2,27813.05
BUS-004409,2026-05-01,66,1,22534.91
BUS-004409,2026-06-01,84,2,31575.18
BUS-004410,2026-01-01,194,3,129171.09
BUS-004410,2026-02-01,188,3,144852.8
BUS-004410,2026-03-01,186,5,162422.22
BUS-004410,2026-04-01,186,6,149536.84
BUS-004410,2026-05-01,151,2,94697.76
BUS-004410,2026-06-01,125,5,116071.02
BUS-004411,2026-01-01,34,3,16115.91
BUS-004411,2026-02-01,33,3,19692.22
BUS-004411,2026-03-01,33,1,18820.81
BUS-004411,2026-04-01,26,3,10691.92
BUS-004411,2026-05-01,27,3,16745.86
BUS-004411,2026-06-01,33,2,10676.63
BUS-004412,2026-01-01,98,3,86175.88
BUS-004412,2026-02-01,83,2,38273.3
BUS-004412,2026-03-01,112,4,45072.61
BUS-004412,2026-04-01,112,3,86091.36
BUS-004412,2026-05-01,86,5,84066.64
BUS-004412,2026-06-01,76,4,57559.86
BUS-004413,2026-01-01,24,1,12711.32
BUS-004413,2026-02-01,26,3,13083.91
BUS-004413,2026-03-01,24,2,10018.58
BUS-004413,2026-04-01,30,1,18856.3
BUS-004413,2026-05-01,37,1,9511.3
BUS-004413,2026-06-01,29,2,14194.6
BUS-004414,2026-01-01,119,6,112312.81
BUS-004414,2026-02-01,207,3,124488.08
BUS-004414,2026-03-01,124,6,141999.98
BUS-004414,2026-04-01,204,5,139959.71
BUS-004414,2026-05-01,171,5,97493.96
BUS-004414,2026-06-01,130,6,114825.51
BUS-004415,2026-01-01,6,0,2692.41
BUS-004415,2026-02-01,4,0,1530.88
BUS-004415,2026-03-01,6,0,1850.3
BUS-004415,2026-04-01,4,0,2680.81
BUS-004415,2026-05-01,6,0,1786.15
BUS-004415,2026-06-01,6,0,2269.32
BUS-004416,2026-01-01,5,0,1490.47
BUS-004416,2026-02-01,6,0,2090.52
BUS-004416,2026-03-01,5,0,1372.8
BUS-004416,2026-04-01,5,0,2178.01
BUS-004416,2026-05-01,6,0,2769.06
BUS-004416,2026-06-01,7,0,1442.07
BUS-004417,2026-01-01,28,2,19145.93
BUS-004417,2026-02-01,36,2,13686.05
BUS-004417,2026-03-01,30,3,13005.37
BUS-004417,2026-04-01,43,2,10678.92
BUS-004417,2026-05-01,37,1,10484.33
BUS-004417,2026-06-01,41,1,10384.16
BUS-004418,2026-01-01,7,0,2972.08
BUS-004418,2026-02-01,5,0,2302.61
BUS-004418,2026-03-01,4,0,2320.08
BUS-004418,2026-04-01,6,0,1323.27
BUS-004418,2026-05-01,4,0,2445.96
BUS-004418,2026-06-01,7,0,2854.27
BUS-004419,2026-01-01,4,0,2297.4
BUS-004419,2026-02-01,4,0,1862.17
BUS-004419,2026-03-01,4,0,2547.34
BUS-004419,2026-04-01,4,0,1538.53
BUS-004419,2026-05-01,5,0,1476.53
BUS-004419,2026-06-01,6,0,2863.79
BUS-004420,2026-01-01,32,2,11915.75
BUS-004420,2026-02-01,25,2,19417.02
BUS-004420,2026-03-01,23,1,9718.07
BUS-004420,2026-04-01,26,1,20485.29
BUS-004420,2026-05-01,21,3,12655.5
BUS-004420,2026-06-01,23,2,20706.13
BUS-004421,2026-01-01,252,3,173777.66
BUS-004421,2026-02-01,299,4,108963.68
BUS-004421,2026-03-01,250,4,232697.33
BUS-004421,2026-04-01,225,2,127736.69
BUS-004421,2026-05-01,181,6,181538.7
BUS-004421,2026-06-01,198,3,195295.16
BUS-004422,2026-01-01,6,0,1723.75
BUS-004422,2026-02-01,5,0,1806.85
BUS-004422,2026-03-01,5,0,2182.75
BUS-004422,2026-04-01,6,0,2015.98
BUS-004422,2026-05-01,4,0,2028.16
BUS-004422,2026-06-01,5,0,2535.63
BUS-004423,2026-01-01,5,0,2811.59
BUS-004423,2026-02-01,6,0,2154.32
BUS-004423,2026-03-01,5,0,2174.72
BUS-004423,2026-04-01,5,0,2926.48
BUS-004423,2026-05-01,7,0,2152.96
BUS-004423,2026-06-01,5,0,2379.83
BUS-004424,2026-01-01,7,0,2838.71
BUS-004424,2026-02-01,5,0,1285.16
BUS-004424,2026-03-01,5,0,2700.03
BUS-004424,2026-04-01,6,0,1816.74
BUS-004424,2026-05-01,6,0,2778.78
BUS-004424,2026-06-01,5,0,2897.42
BUS-004425,2026-01-01,5,0,1511.63
BUS-004425,2026-02-01,4,0,2648.0
BUS-004425,2026-03-01,5,0,2798.21
BUS-004425,2026-04-01,4,0,2264.32
BUS-004425,2026-05-01,6,0,2404.64
BUS-004425,2026-06-01,6,0,1644.58
BUS-004426,2026-01-01,6,0,1989.66
BUS-004426,2026-02-01,4,0,2605.05
BUS-004426,2026-03-01,4,0,1884.06
BUS-004426,2026-04-01,5,0,1678.04
BUS-004426,2026-05-01,5,0,2154.87
BUS-004426,2026-06-01,5,0,2420.49
BUS-004427,2026-01-01,62,1,23145.6
BUS-004427,2026-02-01,94,2,23465.61
BUS-004427,2026-03-01,88,1,33475.74
BUS-004427,2026-04-01,52,2,16738.54
BUS-004427,2026-05-01,77,2,36994.82
BUS-004427,2026-06-01,60,3,17680.74
BUS-004428,2026-01-01,6,0,1997.95
BUS-004428,2026-02-01,5,0,2731.71
BUS-004428,2026-03-01,5,0,1550.16
